Connecting to host 10.0.0.1, port 1111
[  7] local 10.0.0.3 port 43432 connected to 10.0.0.1 port 1111
[  7] 141.52-142.01 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 142.01-143.07 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 143.07-144.11 sec   954 KBytes  7.54 Mbits/sec    0    212 KBytes       
[  7] 144.11-145.09 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 145.09-146.02 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 146.02-147.01 sec  1.86 MBytes  15.8 Mbits/sec    0    212 KBytes       
[  7] 147.01-148.07 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 148.07-149.08 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 149.08-150.08 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 150.08-151.09 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 151.09-152.01 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 152.01-153.08 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 153.08-154.00 sec   891 KBytes  7.93 Mbits/sec    0    212 KBytes       
[  7] 154.00-155.04 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 155.04-156.09 sec  0.00 Bytes  0.00 Mbits/sec    1    212 KBytes       
[  7] 156.09-157.01 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 157.01-158.08 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 158.08-159.08 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 159.08-160.08 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 160.08-161.09 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 161.09-162.01 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 162.01-163.02 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 163.02-164.04 sec  0.00 Bytes  0.00 Mbits/sec    0    212 KBytes       
[  7] 164.04-165.02 sec  1.74 MBytes  14.8 Mbits/sec    0    212 KBytes       
[  7] 165.02-166.03 sec  4.47 MBytes  37.4 Mbits/sec    0    276 KBytes       
[  7] 166.03-167.00 sec  0.00 Bytes  0.00 Mbits/sec    0    281 KBytes       
[  7] 167.00-168.09 sec  0.00 Bytes  0.00 Mbits/sec    0    281 KBytes       
[  7] 168.09-169.08 sec  0.00 Bytes  0.00 Mbits/sec    0    281 KBytes       
