Connecting to host 10.0.0.2, port 2222
[  7] local 10.0.0.4 port 34026 connected to 10.0.0.2 port 2222
[  7] 132.18-133.00 sec  0.00 Bytes  0.00 Mbits/sec    0   41.0 KBytes       
[  7] 133.00-134.43 sec   127 KBytes  0.73 Mbits/sec    0   41.0 KBytes       
[  7] 134.43-135.04 sec  0.00 Bytes  0.00 Mbits/sec    0   41.0 KBytes       
[  7] 135.04-136.27 sec   127 KBytes  0.85 Mbits/sec    0   41.0 KBytes       
[  7] 136.27-137.29 sec   127 KBytes  1.02 Mbits/sec    0   41.0 KBytes       
[  7] 137.29-138.01 sec   255 KBytes  2.91 Mbits/sec    0   41.0 KBytes       
[  7] 138.01-139.75 sec   127 KBytes  0.60 Mbits/sec    0   41.0 KBytes       
[  7] 139.75-140.37 sec  0.00 Bytes  0.00 Mbits/sec    0   41.0 KBytes       
[  7] 140.37-141.19 sec   318 KBytes  3.18 Mbits/sec    0   41.0 KBytes       
[  7] 141.19-142.21 sec   382 KBytes  3.05 Mbits/sec    0   41.0 KBytes       
[  7] 142.21-143.03 sec  0.00 Bytes  0.00 Mbits/sec    0   41.0 KBytes       
[  7] 143.03-144.26 sec   127 KBytes  0.85 Mbits/sec    0   41.0 KBytes       
[  7] 144.26-145.08 sec  0.00 Bytes  0.00 Mbits/sec    0   41.0 KBytes       
[  7] 145.08-146.10 sec   127 KBytes  1.02 Mbits/sec    0   41.0 KBytes       
[  7] 146.10-147.12 sec   127 KBytes  1.02 Mbits/sec    0   41.0 KBytes       
[  7] 147.12-148.35 sec   191 KBytes  1.27 Mbits/sec    0   41.0 KBytes       
[  7] 148.35-149.17 sec  0.00 Bytes  0.00 Mbits/sec    0   41.0 KBytes       
[  7] 149.17-150.00 sec   127 KBytes  1.26 Mbits/sec    0   41.0 KBytes       
[  7] 150.00-151.02 sec  0.00 Bytes  0.00 Mbits/sec    0   41.0 KBytes       
[  7] 151.02-152.04 sec   191 KBytes  1.53 Mbits/sec    0   41.0 KBytes       
[  7] 152.04-153.06 sec  0.00 Bytes  0.00 Mbits/sec    0   41.0 KBytes       
[  7] 153.06-154.29 sec   127 KBytes  0.85 Mbits/sec    0   41.0 KBytes       
[  7] 154.29-155.11 sec  0.00 Bytes  0.00 Mbits/sec    0   41.0 KBytes       
[  7] 155.11-156.14 sec   127 KBytes  1.02 Mbits/sec    0   41.0 KBytes       
[  7] 156.14-157.16 sec   127 KBytes  1.02 Mbits/sec    0   41.0 KBytes       
[  7] 157.16-158.01 sec  1.55 MBytes  15.4 Mbits/sec    0   50.9 KBytes       
[  7] 158.01-159.21 sec   127 KBytes  0.87 Mbits/sec    0   50.9 KBytes       
[  7] 159.21-160.03 sec  0.00 Bytes  0.00 Mbits/sec    0   50.9 KBytes       
[  7] 160.03-161.05 sec   127 KBytes  1.02 Mbits/sec    0   50.9 KBytes       
[  7] 161.05-162.08 sec   382 KBytes  3.06 Mbits/sec    0   50.9 KBytes       
[  7] 162.08-163.88 sec  0.00 Bytes  0.00 Mbits/sec    0   50.9 KBytes       
[  7] 163.88-164.06 sec   127 KBytes  6.01 Mbits/sec    0   50.9 KBytes       
[  7] 164.06-165.15 sec   255 KBytes  1.91 Mbits/sec    0   50.9 KBytes       
[  7] 165.15-166.01 sec   509 KBytes  4.83 Mbits/sec    0   50.9 KBytes       
[  7] 166.01-167.00 sec   891 KBytes  7.36 Mbits/sec    0   50.9 KBytes       
[  7] 167.00-168.19 sec   636 KBytes  4.38 Mbits/sec    0   50.9 KBytes       
[  7] 168.19-169.01 sec   445 KBytes  4.46 Mbits/sec    0   50.9 KBytes       
[  7] 169.01-170.27 sec   509 KBytes  3.32 Mbits/sec    0   50.9 KBytes       
[  7] 170.27-171.29 sec   127 KBytes  1.02 Mbits/sec    0   50.9 KBytes       
[  7] 171.29-172.03 sec   191 KBytes  2.12 Mbits/sec    0   50.9 KBytes       
[  7] 172.03-173.13 sec   382 KBytes  2.83 Mbits/sec    0   50.9 KBytes       
[  7] 173.13-174.36 sec  0.00 Bytes  0.00 Mbits/sec    0   50.9 KBytes       
[  7] 174.36-175.18 sec   509 KBytes  5.10 Mbits/sec    0   50.9 KBytes       
[  7] 175.18-176.00 sec   827 KBytes  8.27 Mbits/sec    0   50.9 KBytes       
[  7] 176.00-177.02 sec   255 KBytes  2.04 Mbits/sec    0   50.9 KBytes       
[  7] 177.02-178.05 sec   255 KBytes  2.03 Mbits/sec    0   50.9 KBytes       
[  7] 178.05-179.28 sec   255 KBytes  1.70 Mbits/sec    1   50.9 KBytes       
[  7] 179.28-180.30 sec   255 KBytes  2.04 Mbits/sec    0   50.9 KBytes       
[  7] 180.30-181.12 sec   318 KBytes  3.18 Mbits/sec    0   50.9 KBytes       
[  7] 181.12-182.14 sec  0.00 Bytes  0.00 Mbits/sec    0   50.9 KBytes       
[  7] 182.14-183.00 sec   382 KBytes  3.63 Mbits/sec    0   50.9 KBytes       
[  7] 183.00-184.60 sec   127 KBytes  0.65 Mbits/sec    0   50.9 KBytes       
[  7] 184.60-185.21 sec   127 KBytes  1.70 Mbits/sec    0   50.9 KBytes       
[  7] 185.21-186.03 sec  0.00 Bytes  0.00 Mbits/sec    0   50.9 KBytes       
[  7] 186.03-187.87 sec   573 KBytes  2.56 Mbits/sec    2   35.4 KBytes       
[  7] 187.87-188.08 sec   127 KBytes  4.84 Mbits/sec    0   35.4 KBytes       
[  7] 188.08-189.11 sec   191 KBytes  1.53 Mbits/sec    0   35.4 KBytes       
[  7] 189.11-190.54 sec   382 KBytes  2.18 Mbits/sec    0   35.4 KBytes       
[  7] 190.54-191.15 sec  0.00 Bytes  0.00 Mbits/sec    0   35.4 KBytes       
[  7] 191.15-192.18 sec   318 KBytes  2.55 Mbits/sec    0   35.4 KBytes       
[  7] 192.18-193.00 sec  0.00 Bytes  0.00 Mbits/sec    0   35.4 KBytes       
[  7] 193.00-194.02 sec   127 KBytes  1.02 Mbits/sec    0   35.4 KBytes       
[  7] 194.02-195.25 sec  0.00 Bytes  0.00 Mbits/sec    0   35.4 KBytes       
[  7] 195.25-196.02 sec   255 KBytes  2.71 Mbits/sec    0   35.4 KBytes       
[  7] 196.02-197.10 sec  0.00 Bytes  0.00 Mbits/sec    0   35.4 KBytes       
[  7] 197.10-198.12 sec   127 KBytes  1.03 Mbits/sec    0   35.4 KBytes       
[  7] 198.12-199.14 sec  0.00 Bytes  0.00 Mbits/sec    0   35.4 KBytes       
[  7] 199.14-200.37 sec   127 KBytes  0.85 Mbits/sec    0   35.4 KBytes       
[  7] 200.37-201.19 sec   127 KBytes  1.28 Mbits/sec    0   35.4 KBytes       
[  7] 201.19-202.01 sec   127 KBytes  1.26 Mbits/sec    0   35.4 KBytes       
[  7] 202.01-203.00 sec   509 KBytes  4.23 Mbits/sec    0   46.7 KBytes       
[  7] 203.00-204.26 sec   255 KBytes  1.65 Mbits/sec    0   46.7 KBytes       
[  7] 204.26-205.00 sec   191 KBytes  2.10 Mbits/sec    0   46.7 KBytes       
[  7] 205.00-206.10 sec   509 KBytes  3.79 Mbits/sec    0   46.7 KBytes       
[  7] 206.10-207.01 sec   445 KBytes  4.01 Mbits/sec    0   46.7 KBytes       
[  7] 207.01-208.00 sec   509 KBytes  4.23 Mbits/sec    0   46.7 KBytes       
[  7] 208.00-209.18 sec   318 KBytes  2.22 Mbits/sec    0   46.7 KBytes       
[  7] 209.18-210.00 sec  0.00 Bytes  0.00 Mbits/sec    0   46.7 KBytes       
[  7] 210.00-211.02 sec  0.00 Bytes  0.00 Mbits/sec    0   46.7 KBytes       
[  7] 211.02-212.25 sec   127 KBytes  0.85 Mbits/sec    0   46.7 KBytes       
[  7] 212.25-213.27 sec  0.00 Bytes  0.00 Mbits/sec    0   46.7 KBytes       
[  7] 213.27-214.01 sec   318 KBytes  3.53 Mbits/sec    0   46.7 KBytes       
[  7] 214.01-215.01 sec   445 KBytes  3.67 Mbits/sec    0   46.7 KBytes       
[  7] 215.01-216.00 sec   382 KBytes  3.14 Mbits/sec    0   46.7 KBytes       
[  7] 216.00-217.01 sec   764 KBytes  6.22 Mbits/sec    0   46.7 KBytes       
[  7] 217.01-218.00 sec   382 KBytes  3.14 Mbits/sec    0   46.7 KBytes       
[  7] 218.00-219.01 sec   636 KBytes  5.19 Mbits/sec    0   46.7 KBytes       
[  7] 219.01-220.00 sec   700 KBytes  5.76 Mbits/sec    0   76.4 KBytes       
[  7] 220.00-221.01 sec   573 KBytes  4.66 Mbits/sec    0   76.4 KBytes       
[  7] 221.01-222.00 sec   573 KBytes  4.71 Mbits/sec    0   76.4 KBytes       
[  7] 222.00-223.01 sec   382 KBytes  3.10 Mbits/sec    0   76.4 KBytes       
[  7] 223.01-224.86 sec  1.30 MBytes  5.93 Mbits/sec    0   76.4 KBytes       
[  7] 224.86-225.00 sec   191 KBytes  11.0 Mbits/sec    0   76.4 KBytes       
[  7] 225.00-226.01 sec   573 KBytes  4.64 Mbits/sec    0   76.4 KBytes       
[  7] 226.01-227.02 sec   573 KBytes  4.67 Mbits/sec    0   76.4 KBytes       
[  7] 227.02-228.02 sec   891 KBytes  7.27 Mbits/sec    0    113 KBytes       
[  7] 228.02-229.04 sec  1018 KBytes  8.20 Mbits/sec    0    113 KBytes       
[  7] 229.04-230.00 sec  1.24 MBytes  10.8 Mbits/sec    0    113 KBytes       
[  7] 230.00-231.09 sec   764 KBytes  5.74 Mbits/sec    0    113 KBytes       
[  7] 231.09-232.01 sec   509 KBytes  4.53 Mbits/sec    0    113 KBytes       
[  7] 232.01-233.14 sec   255 KBytes  1.85 Mbits/sec    0    113 KBytes       
[  7] 233.14-234.01 sec   764 KBytes  7.13 Mbits/sec    0    113 KBytes       
[  7] 234.01-235.19 sec   764 KBytes  5.33 Mbits/sec    0    113 KBytes       
[  7] 235.19-236.00 sec   509 KBytes  5.11 Mbits/sec    1    113 KBytes       
[  7] 236.00-237.00 sec   255 KBytes  2.09 Mbits/sec    0    113 KBytes       
[  7] 237.00-238.05 sec   509 KBytes  3.96 Mbits/sec    0    113 KBytes       
[  7] 238.05-239.01 sec   509 KBytes  4.35 Mbits/sec    0    113 KBytes       
[  7] 239.01-240.01 sec   764 KBytes  6.28 Mbits/sec    0    113 KBytes       
[  7] 240.01-241.13 sec   509 KBytes  3.72 Mbits/sec    0    113 KBytes       
[  7] 241.13-242.15 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 242.15-243.37 sec   255 KBytes  1.70 Mbits/sec    0    113 KBytes       
[  7] 243.37-244.20 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 244.20-245.01 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 245.01-246.05 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 246.05-247.08 sec   255 KBytes  2.03 Mbits/sec    0    113 KBytes       
[  7] 247.08-248.08 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 248.08-249.11 sec   255 KBytes  2.03 Mbits/sec    0    113 KBytes       
[  7] 249.11-250.01 sec   509 KBytes  4.64 Mbits/sec    0    113 KBytes       
[  7] 250.01-251.16 sec   255 KBytes  1.82 Mbits/sec    0    113 KBytes       
[  7] 251.16-252.14 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 252.14-253.00 sec   255 KBytes  2.42 Mbits/sec    0    113 KBytes       
[  7] 253.00-254.43 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 254.43-255.05 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 255.05-256.28 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 256.28-257.30 sec   255 KBytes  2.04 Mbits/sec    0    113 KBytes       
[  7] 257.30-258.12 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 258.12-259.35 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 259.35-260.37 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 260.37-261.01 sec   255 KBytes  3.29 Mbits/sec    0    113 KBytes       
[  7] 261.01-262.21 sec   255 KBytes  1.73 Mbits/sec    0    113 KBytes       
[  7] 262.21-263.03 sec   255 KBytes  2.55 Mbits/sec    0    113 KBytes       
[  7] 263.03-264.68 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 264.68-265.08 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 265.08-266.11 sec   255 KBytes  2.04 Mbits/sec    0    113 KBytes       
[  7] 266.11-267.33 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 267.33-268.36 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 268.36-269.38 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 269.38-270.01 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 270.01-271.02 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 271.02-272.04 sec   255 KBytes  2.04 Mbits/sec    0    113 KBytes       
[  7] 272.04-273.28 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 273.28-274.71 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 274.71-275.12 sec   255 KBytes  5.08 Mbits/sec    0    113 KBytes       
[  7] 275.12-276.14 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 276.14-277.17 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 277.17-278.19 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 278.19-279.21 sec   255 KBytes  2.04 Mbits/sec    0    113 KBytes       
[  7] 279.21-280.03 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 280.03-281.07 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 281.07-282.08 sec   255 KBytes  2.06 Mbits/sec    0    113 KBytes       
[  7] 282.08-283.09 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
[  7] 283.09-284.33 sec   509 KBytes  3.36 Mbits/sec    0    113 KBytes       
[  7] 284.33-285.00 sec   509 KBytes  6.23 Mbits/sec    0    113 KBytes       
[  7] 285.00-286.18 sec   509 KBytes  3.55 Mbits/sec    0    113 KBytes       
[  7] 286.18-287.01 sec   509 KBytes  5.05 Mbits/sec    0    113 KBytes       
[  7] 287.01-288.23 sec   255 KBytes  1.70 Mbits/sec    0    113 KBytes       
[  7] 288.23-289.86 sec   255 KBytes  1.28 Mbits/sec    0    113 KBytes       
[  7] 289.86-290.01 sec   255 KBytes  14.2 Mbits/sec    0    113 KBytes       
[  7] 290.01-291.01 sec  0.00 Bytes  0.00 Mbits/sec    0    113 KBytes       
