Connecting to host 10.0.0.1, port 1111
[  7] local 10.0.0.3 port 34394 connected to 10.0.0.1 port 1111
[  7] 149.19-150.00 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 150.00-151.03 sec   573 KBytes  4.54 Mbits/sec    0   43.8 KBytes       
[  7] 151.03-152.26 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 152.26-153.08 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 153.08-154.51 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 154.51-155.36 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 155.36-156.35 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 156.35-157.17 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 157.17-158.20 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 158.20-159.22 sec   573 KBytes  4.58 Mbits/sec    0   43.8 KBytes       
[  7] 159.22-160.04 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 160.04-161.02 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 161.02-162.09 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 162.09-163.12 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 163.12-164.14 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 164.14-165.06 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 165.06-166.29 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 166.29-167.31 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 167.31-168.03 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 168.03-169.26 sec   573 KBytes  3.82 Mbits/sec    0   43.8 KBytes       
[  7] 169.26-170.00 sec   573 KBytes  6.30 Mbits/sec    0   43.8 KBytes       
[  7] 170.00-171.01 sec   573 KBytes  4.65 Mbits/sec    0   43.8 KBytes       
[  7] 171.01-172.33 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 172.33-173.15 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 173.15-174.58 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 174.58-175.20 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 175.20-176.02 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 176.02-177.01 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 177.01-178.00 sec   573 KBytes  4.72 Mbits/sec    0   43.8 KBytes       
[  7] 178.00-179.29 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 179.29-180.11 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 180.11-181.54 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 181.54-182.00 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 182.00-183.18 sec   573 KBytes  3.97 Mbits/sec    0   43.8 KBytes       
[  7] 183.18-184.62 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 184.62-185.98 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 185.98-186.87 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 186.87-187.07 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 187.07-188.10 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 188.10-189.33 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 189.33-190.15 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 190.15-191.38 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 191.38-192.19 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 192.19-193.22 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 193.22-194.45 sec   573 KBytes  3.82 Mbits/sec    0   43.8 KBytes       
[  7] 194.45-195.98 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 196.01-197.13 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 197.13-198.13 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 198.13-199.16 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 199.16-200.18 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 200.18-201.00 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 201.00-202.23 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 202.23-203.06 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 203.06-204.48 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 204.48-205.02 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 205.02-206.74 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 206.74-207.15 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 207.15-208.17 sec   573 KBytes  4.58 Mbits/sec    0   43.8 KBytes       
[  7] 208.17-209.19 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 209.19-210.22 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 210.22-211.45 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 211.45-212.27 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 212.27-213.08 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 213.08-214.01 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 214.01-215.54 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 215.54-216.77 sec   636 KBytes  4.24 Mbits/sec    0   43.8 KBytes       
[  7] 216.77-217.18 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 217.18-218.00 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 218.00-219.02 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 219.02-220.05 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 220.05-221.07 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 221.07-222.10 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 222.10-223.12 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 223.12-224.35 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 224.35-225.37 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 225.37-226.81 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 226.81-227.22 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 227.22-228.04 sec   573 KBytes  5.72 Mbits/sec    0   43.8 KBytes       
[  7] 228.04-229.26 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 229.26-230.08 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 230.08-231.11 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 231.11-232.13 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 232.13-233.16 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 233.16-234.18 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 234.18-235.61 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 235.61-236.84 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 236.84-237.25 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 237.25-238.01 sec   573 KBytes  6.18 Mbits/sec    0   43.8 KBytes       
[  7] 238.01-239.30 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 239.30-240.00 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 240.00-241.14 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 241.14-242.17 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 242.17-243.19 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 243.19-244.62 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 244.62-245.00 sec   573 KBytes  12.3 Mbits/sec    0   43.8 KBytes       
[  7] 245.00-246.88 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 246.88-247.29 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 247.29-248.11 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 248.11-249.34 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 249.34-250.16 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 250.16-251.38 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 251.38-252.20 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 252.20-253.02 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 253.02-254.05 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 254.05-255.07 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 255.07-256.71 sec   573 KBytes  2.86 Mbits/sec    2   43.8 KBytes       
[  7] 256.71-257.32 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 257.32-258.14 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 258.14-259.16 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 259.16-260.19 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 260.19-261.21 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 261.21-262.24 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 262.24-263.26 sec   573 KBytes  4.58 Mbits/sec    0   43.8 KBytes       
[  7] 263.26-264.49 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 264.49-265.72 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 265.72-266.08 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 266.08-267.15 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 267.15-268.18 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 268.18-269.20 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 269.20-270.22 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 270.22-271.45 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 271.45-272.48 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 272.48-273.09 sec   573 KBytes  7.63 Mbits/sec    0   43.8 KBytes       
[  7] 273.09-274.53 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 274.53-275.75 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 275.75-276.16 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 276.16-277.19 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 277.19-278.01 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 278.01-279.03 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 279.03-280.05 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 280.05-281.28 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 281.28-282.31 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 282.31-283.13 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 283.13-284.56 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 284.56-285.79 sec   573 KBytes  3.82 Mbits/sec    0   43.8 KBytes       
[  7] 285.79-286.82 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
[  7] 286.82-287.02 sec  0.00 Bytes  0.00 Mbits/sec    0   43.8 KBytes       
