Connecting to host 10.0.0.2, port 2222
[  7] local 10.0.0.4 port 33850 connected to 10.0.0.2 port 2222
[  7] 155.00-156.01 sec   255 KBytes  2.07 Mbits/sec    0   67.9 KBytes       
[  7] 156.01-157.00 sec   255 KBytes  2.10 Mbits/sec    0   67.9 KBytes       
[  7] 157.00-158.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 158.00-159.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 159.00-160.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 160.00-161.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 161.00-162.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 162.00-163.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 163.00-164.00 sec   255 KBytes  2.09 Mbits/sec    0   67.9 KBytes       
[  7] 164.00-165.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 165.00-166.00 sec   255 KBytes  2.08 Mbits/sec    0   67.9 KBytes       
[  7] 166.00-167.18 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 167.18-168.00 sec  0.00 Bytes  0.00 Mbits/sec    1   67.9 KBytes       
[  7] 168.00-169.23 sec   255 KBytes  1.70 Mbits/sec    0   67.9 KBytes       
[  7] 169.23-170.00 sec   255 KBytes  2.70 Mbits/sec    0   67.9 KBytes       
[  7] 170.00-171.02 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 171.02-172.10 sec   255 KBytes  1.93 Mbits/sec    0   67.9 KBytes       
[  7] 172.10-173.00 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 173.00-174.56 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 174.56-175.58 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 175.58-176.60 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 176.60-177.01 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
[  7] 177.01-178.45 sec  0.00 Bytes  0.00 Mbits/sec    0   67.9 KBytes       
