Connecting to host 10.0.0.1, port 1111
[  7] local 10.0.0.3 port 49050 connected to 10.0.0.1 port 1111
[  7] 233.00-234.00 sec  18.8 MBytes   158 Mbits/sec    0   1.27 MBytes       
[  7] 234.00-235.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 235.00-236.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 236.00-237.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 237.00-238.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 238.00-239.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 239.00-240.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 240.00-241.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 241.00-242.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 242.00-243.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 243.00-244.00 sec  18.8 MBytes   157 Mbits/sec    0   1.27 MBytes       
[  7] 244.00-245.00 sec  16.2 MBytes   136 Mbits/sec    0   1.27 MBytes       
[  7] 245.00-246.00 sec  15.0 MBytes   126 Mbits/sec    0   1.27 MBytes       
[  7] 246.00-247.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 247.00-248.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 248.00-249.00 sec  22.5 MBytes   189 Mbits/sec    0   1.27 MBytes       
[  7] 249.00-250.00 sec  21.2 MBytes   178 Mbits/sec    0   1.27 MBytes       
[  7] 250.00-251.01 sec  16.2 MBytes   135 Mbits/sec    0   1.27 MBytes       
[  7] 251.01-252.00 sec  10.0 MBytes  84.4 Mbits/sec    0   1.27 MBytes       
[  7] 252.00-253.00 sec  10.0 MBytes  84.2 Mbits/sec   35   1.27 MBytes       
[  7] 253.00-254.01 sec  11.2 MBytes  93.9 Mbits/sec    0   1.27 MBytes       
[  7] 254.01-255.00 sec  15.0 MBytes   127 Mbits/sec    0   1.52 MBytes       
[  7] 255.00-256.00 sec  18.8 MBytes   157 Mbits/sec    0   1.52 MBytes       
[  7] 256.00-257.00 sec  7.50 MBytes  62.9 Mbits/sec    0   1.52 MBytes       
[  7] 257.00-258.01 sec  12.5 MBytes   104 Mbits/sec    0   1.52 MBytes       
